experiment,target_degradation,image_id,sample_key,full_dice,ablated_dice,full_iou,ablated_iou,full_precision,ablated_precision,full_recall,ablated_recall,full_specificity,ablated_specificity,full_pixel_accuracy,ablated_pixel_accuracy,full_hausdorff_distance,ablated_hausdorff_distance,full_hausdorff_95,ablated_hausdorff_95,dice_contribution,iou_contribution,hd_reduction,hd95_reduction
remove_recognition,all,03_test,03_test_noise_sigma15,0.38255786445256756,0.5640233167716443,0.2365202785588918,0.392780275166871,0.2553666214990882,0.7905790743584119,0.7621784345922277,0.43839323724381196,0.6209934609341374,0.980196120119684,0.6415625955246824,0.9012612580683746,38.948684188300895,58.249463516842795,18.0,27.459060435491963,-0.18146545231907674,-0.15625999660797918,19.3007793285419,9.459060435491963
remove_recognition,all,03_test,03_test_noise_sigma30,0.35260628895325197,0.33448334293557463,0.21403887036160116,0.20082857863764741,0.2424809670018605,0.21521339043515425,0.6459891747248069,0.7502888767256584,0.6558460078510275,0.5334239088160713,0.6544099731091096,0.5650188059027055,38.948684188300895,39.0,18.788294228055936,17.69180601295413,0.018122946017677333,0.013210291723953743,0.05131581169910504,-1.0964882151018038
remove_recognition,all,03_test,03_test_noise_sigma5,0.626847654393918,0.46588235294117647,0.45650262798570973,0.30368098159509205,0.5425605228641931,0.4068893480778401,0.7421395122544547,0.5448823207443897,0.893295512883671,0.864551625432351,0.8712737067342409,0.8179792404098757,34.713109915419565,38.62641583165593,13.892443989449804,16.278820596099706,0.16096530145274152,0.15282164639061768,3.913305916236368,2.386376606649902
remove_recognition,all,03_test,03_test_normal,0.7256064031282459,0.4624749060585783,0.5693738613481638,0.3007917775657443,0.728991467681542,0.4008968809959395,0.7222526302986073,0.5464027245636441,0.954210982104428,0.860750566528902,0.9204171410597758,0.8149534614822329,39.01281840626232,38.62641583165593,10.0,16.401219466856727,0.2631314970696676,0.2685820837824195,-0.38640257460638594,6.401219466856727
remove_recognition,all,04_test,04_test_blur_k3,0.7034093633027861,0.4875022317443314,0.5425068972382605,0.3223160007082571,0.7984093763080787,0.7550639474593847,0.6286128596381373,0.359951224335102,0.9755823032540029,0.9820365657036819,0.9293206255465183,0.8990934936307272,53.71219600798314,104.29285689825551,20.248456731316587,56.859475903318,0.21590713155845476,0.2201908965300034,50.58066089027237,36.61101917200141
remove_recognition,all,04_test,04_test_blur_k5,0.6996571216754703,0.4806187687217776,0.5380558722919042,0.316325329566855,0.7993816703371167,0.7469946494336738,0.6220545101011765,0.3542827011172264,0.9759828427147449,0.9815396939675716,0.9287933314878041,0.8979070819986202,61.032778078668514,104.29285689825551,21.2602916254693,57.42821606144492,0.21903835295369273,0.22173054272504922,43.260078819586994,36.16792443597562
remove_recognition,all,04_test,04_test_blur_k7,0.6939498461825301,0.48889438331891044,0.5313347608850821,0.32353422416143984,0.7989867765756483,0.6521906437249189,0.6133210295620077,0.390996275912072,0.9762616993013375,0.9679213523023413,0.9278705668850543,0.8909995298294643,64.32728814430156,62.51399843235114,23.600847442411894,34.48187929913333,0.20505546286361964,0.2078005367236423,-1.813289711950425,10.881031856721439
remove_recognition,all,04_test,04_test_lowcontrast_alpha04,0.6982263857518421,0.2864237556644439,0.5363654464260318,0.16714970028982018,0.7966287862785687,0.18445127737918993,0.6214612925551198,0.6405431236199453,0.9755924434935154,0.5642941886287354,0.9283758903579887,0.574460512266178,58.180752831155424,45.27692569068709,21.095023109728988,19.79898987322333,0.41180263008739826,0.3692157461362116,-12.903827140468337,-1.2960332365056573
remove_recognition,all,04_test,04_test_lowcontrast_alpha06,0.7024345089327039,0.3909867645450236,0.541348019632462,0.2429978547904644,0.8014109496451504,0.3097081022797289,0.6252183370134792,0.5301057904623802,0.9761653670259691,0.8182311366194469,0.9293733549523897,0.7798151834324206,53.71219600798314,45.27692569068709,20.0,19.235384061671343,0.31144774438768025,0.2983501648419976,-8.435270317296052,-0.7646159383286566
remove_recognition,all,04_test,04_test_lowcontrast_alpha08,0.6824513589219472,0.4780073012198379,0.5179705231706266,0.3140667505192032,0.8015382563464188,0.7363692476510526,0.5941732854365093,0.35385426622285204,0.9773669854081953,0.9805104596570571,0.9262755023574438,0.8969579526929347,64.32728814430156,109.14210919713803,23.40939982143925,50.15974481593781,0.20444405770210927,0.20390377265142345,44.814821052836464,26.750344994498562
remove_recognition,all,04_test,04_test_mixed_blur5_contrast06,0.6921486049484846,0.36473435466563164,0.5292257266898595,0.223042877288022,0.8057342963449332,0.27901493319360754,0.606630853903701,0.5264805721253666,0.9774988085218573,0.7907054564628817,0.9280507256884483,0.7554761685056047,62.609903369994115,45.27692569068709,22.627416997969522,19.0,0.327414250282853,0.3061828494018375,-17.332977679307028,-3.6274169979695223
remove_recognition,all,04_test,04_test_mixed_noise15_blur5,0.5214328174192554,0.47859347738558583,0.3526608892462551,0.3145730416372618,0.7853826767475791,0.7448304671725962,0.3902712322446693,0.3525689615397291,0.9835930924688441,0.981418011093422,0.9044850753810798,0.8975731290947679,91.19758768739445,103.74005976477939,52.15361924162119,58.008620049092706,0.04283934003366957,0.03808784760899331,12.542472077384943,5.855000807471512
