image_id,split,degradation_type,predicted_degradation,group,reference_image_path,evaluated_image_path,prediction_mask_path,mse,psnr,ssim,entropy,contrast_std,dice,iou,precision,recall,specificity,pixel_accuracy,hausdorff_distance,hausdorff_95
21_training,train,blur,blur,adaptive_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/adaptive/train/blur/21_training_blur_k7_adaptive_components-010.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/adaptive_enhancement/train/blur/21_training_blur_k7_adaptive_enhancement_mask.png,106.00997340425532,27.877336353137157,0.9014979390431841,6.1918384916535,0.08374484523595407,0.7414458766572019,0.589125142022399,0.7467390857095831,0.7362271805273833,0.9693704901716845,0.9438962765957447,58.137767414994535,19.313207915827967
21_training,train,low_contrast,low_contrast,no_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/degraded/train/low_contrast/21_training_lowcontrast_alpha04.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/no_enhancement/train/low_contrast/21_training_lowcontrast_alpha04_no_enhancement_mask.png,605.6032579787234,20.30892157984917,0.9030446072818824,4.506256963422295,0.03134368696416037,0.5149692888139172,0.3467734942684217,0.37721896281763473,0.8111967545638945,0.8357153520776313,0.8330363475177305,46.87216658103186,16.0
21_training,train,low_contrast,low_contrast,fixed_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/fixed/train/low_contrast/21_training_lowcontrast_alpha04_fixed.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/fixed_enhancement/train/low_contrast/21_training_lowcontrast_alpha04_fixed_enhancement_mask.png,464.85343528368793,21.45764316109169,0.7879945198780723,4.9261727723967,0.03870343364245544,0.2396809288933991,0.13615766188497117,0.14866935365817954,0.6180121703853956,0.5658870365762627,0.5715824468085107,46.87216658103186,18.681541692269406
21_training,train,low_contrast,low_contrast,adaptive_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/adaptive/train/low_contrast/21_training_lowcontrast_alpha04_adaptive_components-001.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/adaptive_enhancement/train/low_contrast/21_training_lowcontrast_alpha04_adaptive_enhancement_mask.png,121.65857269503546,27.27937643877503,0.9737712760163046,5.308953849799732,0.04633613273136946,0.7430235481438029,0.591119703990133,0.7682609825838316,0.7193914807302231,0.9733814381686987,0.9456294326241135,74.24957912338628,16.64331697709324
21_training,train,low_contrast,low_contrast,no_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/degraded/train/low_contrast/21_training_lowcontrast_alpha06.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/no_enhancement/train/low_contrast/21_training_lowcontrast_alpha06_no_enhancement_mask.png,274.9294725177305,23.738590620367187,0.9587791534833693,5.053079656585938,0.04698924726401527,0.6587362892012977,0.49113107578898874,0.5709524801380664,0.7784178498985801,0.9282458322965912,0.911875,46.87216658103186,14.0
21_training,train,low_contrast,low_contrast,fixed_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/fixed/train/low_contrast/21_training_lowcontrast_alpha06_fixed.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/fixed_enhancement/train/low_contrast/21_training_lowcontrast_alpha06_fixed_enhancement_mask.png,239.81922429078014,24.33196366972634,0.8103456565465864,5.460458348638263,0.05567740047302884,0.2697207645459072,0.15588279568940328,0.1662558436039099,0.714158215010142,0.5606817616322468,0.5774512411347518,46.87216658103186,18.384776310850235
21_training,train,low_contrast,low_contrast,adaptive_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/adaptive/train/low_contrast/21_training_lowcontrast_alpha06_adaptive_components-001.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/adaptive_enhancement/train/low_contrast/21_training_lowcontrast_alpha06_adaptive_enhancement_mask.png,162.3759796099291,26.025585766919637,0.9535053400937444,5.819672233825329,0.06356285827971676,0.7442870110905001,0.5927206437012824,0.7246387949584998,0.7650304259634888,0.9643393879074397,0.9425620567375886,59.54829972383762,12.165525060596439
21_training,train,low_contrast,low_contrast,no_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/degraded/train/low_contrast/21_training_lowcontrast_alpha08.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/no_enhancement/train/low_contrast/21_training_lowcontrast_alpha08_no_enhancement_mask.png,73.25550088652483,29.48240118668197,0.9896184187660244,5.451027135359764,0.06264848441777708,0.7235309805316028,0.5668222021032105,0.8000589796520201,0.6603651115618662,0.9797561582483205,0.9448581560283688,80.60397012554654,19.924858845171276
21_training,train,low_contrast,low_contrast,fixed_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/fixed/train/low_contrast/21_training_lowcontrast_alpha08_fixed.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/fixed_enhancement/train/low_contrast/21_training_lowcontrast_alpha08_fixed_enhancement_mask.png,126.99062056737588,27.09308715394306,0.8211970099413209,5.868691987928037,0.07119685424211354,0.3453367972255715,0.20870518945881789,0.2489471137475582,0.5635294117647058,0.7914506096043792,0.7665469858156029,46.87216658103186,17.88854381999832
21_training,train,low_contrast,low_contrast,adaptive_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/adaptive/train/low_contrast/21_training_lowcontrast_alpha08_adaptive_components-001.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/adaptive_enhancement/train/low_contrast/21_training_lowcontrast_alpha08_adaptive_enhancement_mask.png,273.61785017730494,23.759359345572935,0.9089768847683797,6.117591337054159,0.07827095865447277,0.755676179288275,0.6072986522560062,0.7545605306799337,0.7567951318458418,0.9698034336899727,0.9465292553191489,58.59180830116101,12.206555615733702
21_training,train,mixed,mixed,no_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/degraded/train/mixed/21_training_mixed_noise15_blur5.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/no_enhancement/train/mixed/21_training_mixed_noise15_blur5_no_enhancement_mask.png,30.753612588652484,33.251842217267644,0.8137530544767029,5.904834543943061,0.07524964486187814,0.38885951699302723,0.24135667937986033,0.2578276915750625,0.790709939148073,0.7207962179646679,0.7284352836879433,46.87216658103186,18.681541692269406
21_training,train,mixed,mixed,fixed_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/fixed/train/mixed/21_training_mixed_noise15_blur5_fixed.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/fixed_enhancement/train/mixed/21_training_mixed_noise15_blur5_fixed_enhancement_mask.png,109.97053634751774,27.718040176705564,0.8105076668437556,6.163979314657326,0.08267433102473085,0.3683667784797373,0.22576567675945836,0.260210660280992,0.6303853955375254,0.7801542672306544,0.7637898936170213,46.87216658103186,17.804493814764857
21_training,train,mixed,mixed,adaptive_enhancement,C:/Users/20804/Desktop/math/mathclass/data/raw/DRIVE/training/images/21_training.tif,C:/Users/20804/Desktop/math/mathclass/data/processed/enhanced/adaptive/train/mixed/21_training_mixed_noise15_blur5_adaptive_components-110.png,C:/Users/20804/Desktop/math/mathclass/data/processed/segmentation/adaptive_enhancement/train/mixed/21_training_mixed_noise15_blur5_adaptive_enhancement_mask.png,23.518692375886523,34.416671892854026,0.8649631541291233,5.705825320506902,0.07246604500359494,0.5225398260083607,0.35367439015064617,0.48759488332864775,0.5628803245436106,0.927439661607365,0.8876063829787234,46.87216658103186,19.0
